age,workclass,education,marital,occupation,relationship,race,sex,capital_gain,capital_loss,hr_per_week,country,income
34.09,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,51.14,United-States,-1.0
23.39,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,Low,Low,30.93,United-States,-1.0
24.1,Private,Associates,Never-married,Prof-specialty,Own-child,White,Female,Low,Low,51.06,United-States,-1.0
23.27,Private,Dropout,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,Low,Low,28.48,United-States,-1.0
23.51,Private,Some-college,Never-married,Other-service,Own-child,White,Female,Low,Low,29.08,United-States,-1.0
41.58,Private,Associates,Never-married,Exec-managerial,Not-in-family,White,Male,Low,Low,51.23,United-States,-1.0
38.46,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,34.75,United-States,1.0
23.24,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,28.72,United-States,-1.0
50.38,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,51.24,United-States,-1.0
50.38,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,48.56,United-States,-1.0
23.2,Private,Dropout,Divorced,Craft-repair,Not-in-family,White,Male,Low,Low,42.12,United-States,-1.0
26.93,Private,Dropout,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,48.77,United-States,-1.0
23.73,Private,Associates,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,43.39,United-States,-1.0
23.83,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,28.23,United-States,-1.0
29.16,Private,Dropout,Never-married,Other-service,Own-child,White,Female,Low,Low,51.24,United-States,-1.0
36.89,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,31.07,United-States,-1.0
40.69,Private,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Female,Low,Low,42.72,United-States,-1.0
33.39,Private,Associates,Married-civ-spouse,Sales,Not-in-family,White,Male,Low,Low,34.79,United-States,-1.0
51.8,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,34.75,United-States,1.0
26.79,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,46.28,United-States,-1.0
43.35,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,49.78,United-States,-1.0
40.52,Private,Dropout,Never-married,Craft-repair,Not-in-family,White,Female,Low,Low,48.91,United-States,-1.0
25.51,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,51.1,United-States,-1.0
23.37,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,Low,Low,45.82,United-States,-1.0
37.58,Private,Associates,Never-married,Other-service,Husband,White,Male,Low,Low,51.26,United-States,-1.0
46.77,Private,Dropout,Never-married,Other-service,Own-child,White,Female,Low,Low,33.07,United-States,-1.0
47.29,Private,Some-college,Divorced,Craft-repair,Own-child,White,Male,Low,Low,50.64,United-States,-1.0
47.06,Private,Dropout,Never-married,Other-service,Own-child,White,Female,Low,Low,51.08,United-States,-1.0
23.21,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.5,United-States,-1.0
48.75,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Female,Low,Low,28.67,United-States,-1.0
48.58,Private,Dropout,Divorced,Adm-clerical,Own-child,White,Female,Low,Low,51.24,United-States,-1.0
34.86,Private,Dropout,Divorced,Machine-op-inspct,Not-in-family,White,Female,Low,Low,49.41,United-States,-1.0
31.12,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,Low,Low,37.33,United-States,-1.0
23.61,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,Low,Low,27.56,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,45.5,United-States,1.0
23.66,Private,Dropout,Never-married,Craft-repair,Husband,White,Male,Low,Low,45.95,United-States,-1.0
29.11,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,32.45,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Sales,Not-in-family,White,Female,Low,Low,32.86,United-States,-1.0
25.79,Private,Dropout,Divorced,Sales,Not-in-family,White,Female,Low,Low,44.56,United-States,-1.0
28.17,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,50.53,United-States,-1.0
23.87,Private,Dropout,Never-married,Craft-repair,Husband,White,Male,Low,Low,28.75,United-States,-1.0
54.3,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,34.75,United-States,1.0
46.42,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,37.24,United-States,-1.0
23.27,Private,Dropout,Never-married,Craft-repair,Not-in-family,White,Female,Low,Low,27.49,United-States,-1.0
54.28,Local-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,34.75,United-States,1.0
54.25,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Male,Low,Low,34.75,United-States,1.0
30.22,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,41.09,United-States,-1.0
50.32,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,34.18,United-States,-1.0
49.89,Private,Dropout,Never-married,Other-service,Own-child,White,Female,Low,Low,45.05,United-States,-1.0
33.67,Local-gov,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,34.76,United-States,1.0
24.05,Private,Dropout,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,51.26,United-States,-1.0
49.65,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,49.34,United-States,-1.0
50.36,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,43.93,United-States,-1.0
33.67,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,Low,Low,34.75,United-States,1.0
54.3,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,56.41,United-States,1.0
23.53,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,50.28,United-States,-1.0
23.23,Private,Dropout,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,27.56,United-States,-1.0
50.36,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,49.6,United-States,-1.0
43.69,Private,Associates,Married-civ-spouse,Sales,Own-child,White,Male,Low,Low,27.53,United-States,-1.0
54.23,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
33.63,Private,Associates,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,41.03,United-States,-1.0
24.66,Private,Associates,Divorced,Adm-clerical,Unmarried,White,Female,Low,Low,46.12,United-States,-1.0
33.67,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Female,Low,Low,34.75,United-States,1.0
24.49,Private,Associates,Never-married,Prof-specialty,Husband,White,Male,Low,Low,50.76,United-States,-1.0
50.31,Private,Dropout,Divorced,Craft-repair,Unmarried,White,Female,Low,Low,28.12,United-States,-1.0
49.49,Self-emp-not-inc,Dropout,Never-married,Handlers-cleaners,Husband,White,Male,Low,Low,50.35,United-States,-1.0
35.9,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,28.62,United-States,-1.0
48.14,Private,Associates,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Low,Low,27.82,United-States,-1.0
23.37,Private,Dropout,Never-married,Sales,Not-in-family,White,Female,Low,Low,30.03,United-States,-1.0
23.28,Private,Associates,Married-civ-spouse,Other-service,Own-child,White,Male,Low,Low,50.02,United-States,-1.0
45.49,Private,Some-college,Never-married,Other-service,Own-child,White,Female,Low,Low,46.87,United-States,-1.0
23.23,Private,Associates,Divorced,Craft-repair,Not-in-family,White,Male,Low,Low,51.12,United-States,-1.0
35.96,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,28.58,United-States,-1.0
54.3,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,34.85,United-States,1.0
23.72,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Female,Low,Low,50.54,United-States,-1.0
49.95,Private,Dropout,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,28.26,United-States,-1.0
49.93,Private,Dropout,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,Low,Low,29.38,United-States,-1.0
38.44,Private,Some-college,Never-married,Craft-repair,Husband,White,Male,Low,Low,51.24,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,56.39,United-States,1.0
23.72,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,Low,Low,50.77,United-States,-1.0
33.9,Private,Associates,Never-married,Adm-clerical,Husband,White,Female,Low,Low,28.48,United-States,-1.0
50.02,Private,Associates,Never-married,Sales,Wife,White,Male,Low,Low,40.34,United-States,-1.0
24.76,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,Low,Low,30.3,United-States,-1.0
50.15,Private,Associates,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,Low,Low,51.21,United-States,-1.0
33.72,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,56.41,United-States,1.0
23.47,Private,Associates,Never-married,Sales,Own-child,White,Male,Low,Low,39.9,United-States,-1.0
50.35,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,32.8,United-States,-1.0
33.67,State-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,34.75,United-States,1.0
50.07,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,51.06,United-States,-1.0
23.54,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,Low,Low,47.26,United-States,-1.0
23.26,Private,Dropout,Never-married,Handlers-cleaners,Husband,White,Male,Low,Low,50.99,United-States,-1.0
23.21,Private,HS-grad,Never-married,Craft-repair,Husband,White,Male,Low,Low,29.76,United-States,-1.0
33.67,Private,Associates,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,34.89,United-States,1.0
50.3,Private,Associates,Never-married,Other-service,Husband,White,Male,Low,Low,51.22,United-States,-1.0
23.97,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,Low,Low,38.19,United-States,-1.0
23.49,Private,Associates,Never-married,Other-service,Own-child,White,Female,Low,Low,41.45,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,34.95,United-States,1.0
50.22,Private,Associates,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,Low,Low,50.2,United-States,-1.0
31.31,Private,Dropout,Never-married,Craft-repair,Husband,White,Male,Low,Low,50.35,United-States,-1.0
23.2,Private,Associates,Never-married,Exec-managerial,Not-in-family,White,Male,Low,Low,49.81,United-States,-1.0
33.67,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,56.13,United-States,1.0
23.2,Private,Dropout,Never-married,Craft-repair,Own-child,White,Male,Low,Low,50.47,United-States,-1.0
41.5,Private,HS-grad,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,Low,Low,27.55,United-States,-1.0
24.83,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,32.64,United-States,-1.0
53.36,Private,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,Low,Low,56.41,United-States,1.0
23.24,Private,Associates,Divorced,Other-service,Not-in-family,White,Male,Low,Low,30.88,United-States,-1.0
24.34,Private,Associates,Never-married,Exec-managerial,Not-in-family,White,Male,Low,Low,51.23,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,34.82,United-States,1.0
23.75,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,50.38,United-States,-1.0
40.33,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.17,United-States,-1.0
50.25,Private,Associates,Never-married,Prof-specialty,Not-in-family,White,Male,Low,Low,50.06,United-States,-1.0
23.53,Private,Associates,Never-married,Other-service,Not-in-family,White,Female,Low,Low,28.2,United-States,-1.0
46.97,Private,Associates,Married-civ-spouse,Other-service,Own-child,White,Male,Low,Low,51.24,United-States,-1.0
54.3,Private,Associates,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
27.66,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.71,United-States,-1.0
24.37,Private,Associates,Never-married,Other-service,Husband,White,Male,Low,Low,50.51,United-States,-1.0
46.83,Private,HS-grad,Married-civ-spouse,Sales,Not-in-family,White,Male,Low,Low,27.71,United-States,-1.0
25.62,Private,Associates,Never-married,Other-service,Not-in-family,White,Male,Low,Low,33.8,United-States,-1.0
50.34,Private,Dropout,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,27.94,United-States,-1.0
40.17,Private,Dropout,Married-civ-spouse,Craft-repair,Unmarried,White,Female,Low,Low,28.0,United-States,-1.0
33.67,Local-gov,Bachelors,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
23.53,Private,Associates,Never-married,Sales,Own-child,White,Male,Low,Low,28.99,United-States,-1.0
34.73,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.29,United-States,1.0
33.67,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,34.76,United-States,1.0
23.34,Private,Associates,Never-married,Other-service,Not-in-family,White,Male,Low,Low,41.38,United-States,-1.0
23.44,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,Low,Low,50.88,United-States,-1.0
50.3,Private,Dropout,Married-civ-spouse,Sales,Husband,White,Female,Low,Low,50.37,United-States,-1.0
50.21,Private,Dropout,Divorced,Other-service,Husband,White,Female,Low,Low,50.82,United-States,-1.0
25.8,Private,Dropout,Divorced,Sales,Not-in-family,White,Female,Low,Low,41.05,United-States,-1.0
26.13,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,50.57,United-States,-1.0
27.3,Private,Dropout,Never-married,Adm-clerical,Husband,White,Male,Low,Low,46.57,United-States,-1.0
49.25,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,27.48,United-States,-1.0
41.32,Private,Associates,Never-married,Prof-specialty,Not-in-family,White,Female,Low,Low,30.72,United-States,-1.0
50.29,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,50.82,United-States,-1.0
23.28,Private,Dropout,Never-married,Craft-repair,Own-child,White,Male,Low,Low,27.53,United-States,-1.0
33.67,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
24.09,Private,Dropout,Never-married,Other-service,Not-in-family,White,Female,Low,Low,40.13,United-States,-1.0
43.45,Private,Associates,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,Low,Low,27.5,United-States,-1.0
24.47,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,Low,Low,27.48,United-States,-1.0
48.94,Private,Dropout,Divorced,Craft-repair,Husband,White,Male,Low,Low,49.35,United-States,-1.0
50.35,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Female,Low,Low,51.24,United-States,-1.0
31.78,Private,Dropout,Never-married,Craft-repair,Own-child,White,Female,Low,Low,49.37,United-States,-1.0
24.01,Private,Dropout,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,50.96,United-States,-1.0
34.68,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,38.29,United-States,1.0
49.56,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,31.46,United-States,-1.0
33.67,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
50.34,Private,Dropout,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,Low,Low,28.91,United-States,-1.0
44.33,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,50.92,United-States,-1.0
49.46,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,48.8,United-States,-1.0
23.65,Private,Associates,Never-married,Adm-clerical,Husband,White,Male,Low,Low,29.83,United-States,-1.0
50.39,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,41.82,United-States,-1.0
42.99,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,51.21,United-States,-1.0
28.02,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,48.89,United-States,-1.0
50.38,Private,Associates,Never-married,Adm-clerical,Husband,White,Female,Low,Low,47.36,United-States,-1.0
48.64,Private,Dropout,Never-married,Craft-repair,Husband,White,Male,Low,Low,51.22,United-States,-1.0
40.11,Private,Dropout,Never-married,Sales,Own-child,White,Female,Low,Low,51.07,United-States,-1.0
48.01,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,30.75,United-States,-1.0
49.94,Private,Dropout,Never-married,Sales,Not-in-family,White,Male,Low,Low,30.27,United-States,-1.0
23.27,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,36.36,United-States,-1.0
49.48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.26,United-States,-1.0
48.46,Private,Dropout,Divorced,Adm-clerical,Husband,White,Female,Low,Low,35.65,United-States,-1.0
23.2,Private,Dropout,Never-married,Adm-clerical,Own-child,White,Male,Low,Low,32.33,United-States,-1.0
23.21,Private,Dropout,Never-married,Craft-repair,Own-child,White,Male,Low,Low,30.84,United-States,-1.0
23.52,Private,Dropout,Never-married,Other-service,Own-child,White,Female,Low,Low,47.71,United-States,-1.0
33.67,Private,Bachelors,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
23.2,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,31.88,United-States,-1.0
47.61,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,51.14,United-States,-1.0
45.17,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Female,Low,Low,50.61,United-States,-1.0
24.04,Private,Associates,Never-married,Exec-managerial,Not-in-family,White,Male,Low,Low,48.54,United-States,-1.0
54.3,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,41.98,United-States,1.0
25.5,Private,Some-college,Divorced,Craft-repair,Husband,White,Male,Low,Low,35.53,United-States,-1.0
38.62,Private,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,48.11,United-States,-1.0
40.61,Private,HS-grad,Divorced,Sales,Own-child,White,Female,Low,Low,27.89,United-States,-1.0
40.36,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.22,United-States,-1.0
39.39,Private,Associates,Never-married,Sales,Not-in-family,White,Male,Low,Low,27.73,United-States,-1.0
32.52,Private,Dropout,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,50.74,United-States,-1.0
33.98,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,35.07,United-States,1.0
26.42,Private,Dropout,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,41.29,United-States,-1.0
46.04,Private,HS-grad,Never-married,Craft-repair,Wife,White,Male,Low,Low,48.41,United-States,-1.0
44.11,Private,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Female,Low,Low,27.79,United-States,-1.0
37.05,Private,Dropout,Divorced,Exec-managerial,Not-in-family,White,Female,Low,Low,28.69,United-States,-1.0
54.3,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
33.7,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Female,Low,Low,56.41,United-States,1.0
40.47,Private,Dropout,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,28.47,United-States,-1.0
50.22,Private,Associates,Divorced,Prof-specialty,Not-in-family,White,Female,Low,Low,49.67,United-States,-1.0
48.91,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,28.35,United-States,-1.0
50.24,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,51.13,United-States,-1.0
23.7,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,40.56,United-States,-1.0
44.82,Private,Some-college,Never-married,Prof-specialty,Husband,White,Female,Low,Low,51.19,United-States,-1.0
28.23,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,48.39,United-States,-1.0
33.67,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,Low,Low,34.75,United-States,1.0
54.3,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,34.75,United-States,1.0
54.3,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
48.87,Private,Some-college,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,Low,Low,49.56,United-States,-1.0
33.67,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,48.98,United-States,1.0
23.28,Private,Dropout,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,51.26,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
33.67,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,46.94,United-States,1.0
42.27,Private,HS-grad,Divorced,Craft-repair,Husband,White,Male,Low,Low,48.77,United-States,-1.0
26.46,Private,Associates,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,50.13,United-States,-1.0
28.52,Private,Dropout,Never-married,Craft-repair,Husband,White,Male,Low,Low,36.42,United-States,-1.0
33.67,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,55.39,United-States,1.0
54.3,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,56.41,United-States,1.0
47.56,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,34.75,United-States,1.0
54.3,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,Low,Low,56.41,United-States,1.0
47.11,Private,Dropout,Widowed,Exec-managerial,Husband,White,Female,Low,Low,51.25,United-States,-1.0
41.56,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,49.96,United-States,1.0
46.44,Private,Associates,Never-married,Prof-specialty,Not-in-family,White,Male,Low,Low,51.21,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,56.41,United-States,1.0
23.66,Private,Dropout,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
34.09,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,51.22,United-States,-1.0
34.47,Private,Associates,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,35.95,United-States,-1.0
49.96,Private,Associates,Never-married,Craft-repair,Husband,White,Male,Low,Low,41.36,United-States,-1.0
26.84,Private,Dropout,Never-married,Prof-specialty,Not-in-family,White,Female,Low,Low,43.05,United-States,-1.0
26.09,Private,Dropout,Never-married,Other-service,Not-in-family,White,Male,Low,Low,29.56,United-States,-1.0
49.76,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,36.28,United-States,-1.0
50.34,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,Low,Low,48.63,United-States,-1.0
23.45,Private,Dropout,Never-married,Sales,Own-child,White,Female,Low,Low,27.58,United-States,-1.0
24.84,Private,HS-grad,Married-civ-spouse,Other-service,Own-child,White,Female,Low,Low,29.34,United-States,-1.0
50.39,Private,Some-college,Married-civ-spouse,Craft-repair,Unmarried,White,Female,Low,Low,48.55,United-States,-1.0
23.52,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,46.03,United-States,-1.0
47.27,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
23.21,Private,Dropout,Divorced,Craft-repair,Not-in-family,White,Male,Low,Low,47.3,United-States,-1.0
48.39,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Low,Low,51.23,United-States,-1.0
37.2,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,Low,Low,46.7,United-States,-1.0
23.58,Private,Dropout,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,27.51,United-States,-1.0
52.43,Private,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
33.73,Self-emp-inc,HS-grad,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,Low,Low,56.41,United-States,1.0
33.67,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,56.41,United-States,1.0
54.2,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Male,Low,Low,34.75,United-States,1.0
50.35,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,34.93,United-States,-1.0
54.29,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,34.76,United-States,1.0
34.72,Private,Dropout,Divorced,Adm-clerical,Not-in-family,White,Male,Low,Low,51.06,United-States,-1.0
23.36,Private,Associates,Never-married,Craft-repair,Not-in-family,White,Female,Low,Low,27.51,United-States,-1.0
34.61,Self-emp-not-inc,Associates,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,50.83,United-States,-1.0
33.67,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,56.41,United-States,1.0
43.65,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,49.81,United-States,-1.0
23.96,Private,Associates,Never-married,Craft-repair,Husband,White,Male,Low,Low,47.86,United-States,-1.0
33.69,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
41.71,Private,Associates,Never-married,Adm-clerical,Husband,White,Female,Low,Low,27.75,United-States,-1.0
33.67,Local-gov,Associates,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
45.63,Private,Associates,Never-married,Machine-op-inspct,Not-in-family,White,Female,Low,Low,35.06,United-States,-1.0
23.56,Private,Associates,Never-married,Prof-specialty,Not-in-family,White,Male,Low,Low,51.17,United-States,-1.0
32.36,Self-emp-not-inc,Dropout,Divorced,Sales,Own-child,White,Female,Low,Low,27.5,United-States,-1.0
23.2,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,31.91,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
25.37,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,34.84,United-States,-1.0
50.24,Private,Some-college,Divorced,Adm-clerical,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
