age,workclass,education,marital,occupation,relationship,race,sex,capital_gain,capital_loss,hr_per_week,country,income
54.3,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
50.34,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Female,Low,Low,51.27,United-States,-1.0
54.3,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
23.19,Private,Dropout,Never-married,Sales,Own-child,White,Female,Low,Low,50.84,United-States,-1.0
23.23,Private,HS-grad,Never-married,Adm-clerical,Husband,White,Male,Low,Low,36.2,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,Low,Low,34.75,United-States,1.0
50.39,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,38.3,United-States,-1.0
54.3,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,34.75,United-States,1.0
50.39,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,49.13,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,Low,Low,51.95,United-States,1.0
23.19,Private,Associates,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,27.51,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.29,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,43.44,United-States,-1.0
50.38,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,27.48,United-States,-1.0
23.19,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
23.33,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
50.39,Private,Dropout,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
35.31,Private,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,56.41,United-States,1.0
23.19,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,30.17,United-States,-1.0
44.65,Private,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,51.24,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.58,United-States,-1.0
50.35,Private,Associates,Separated,Sales,Husband,White,Female,Low,Low,37.24,United-States,-1.0
23.21,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Female,Low,Low,51.2,United-States,-1.0
23.19,Private,Dropout,Never-married,Craft-repair,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
50.39,Self-emp-not-inc,Associates,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,50.3,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Sales,Not-in-family,White,Male,Low,Low,42.82,United-States,1.0
33.67,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,56.41,United-States,1.0
23.2,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,44.36,United-States,-1.0
33.67,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Female,Low,Low,56.41,United-States,1.0
50.39,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,51.25,United-States,-1.0
31.89,Private,Dropout,Widowed,Craft-repair,Husband,White,Male,Low,Low,51.25,United-States,-1.0
53.86,Local-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,34.75,United-States,1.0
23.19,Private,Associates,Never-married,Sales,Not-in-family,White,Male,Low,Low,43.79,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,Low,Low,34.75,United-States,1.0
23.2,Private,Dropout,Never-married,Other-service,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
29.55,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
45.35,Private,Associates,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,49.81,United-States,-1.0
50.08,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,56.2,United-States,1.0
44.5,Private,Dropout,Never-married,Craft-repair,Unmarried,White,Male,Low,Low,28.8,United-States,-1.0
23.43,Private,Associates,Never-married,Adm-clerical,Own-child,White,Male,Low,Low,27.53,United-States,-1.0
23.19,Private,Dropout,Never-married,Craft-repair,Own-child,White,Male,Low,Low,37.25,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,Low,Low,27.5,United-States,-1.0
25.0,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
33.67,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,56.41,United-States,1.0
50.38,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Female,Low,Low,38.1,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,27.71,United-States,-1.0
33.67,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,34.75,United-States,1.0
50.39,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
54.3,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
54.3,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
33.67,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,54.95,United-States,1.0
50.35,Private,Dropout,Divorced,Adm-clerical,Husband,White,Female,Low,Low,30.64,United-States,-1.0
50.39,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,51.27,United-States,-1.0
49.11,Private,Associates,Never-married,Sales,Unmarried,White,Female,Low,Low,27.51,United-States,-1.0
33.67,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,56.41,United-States,1.0
23.56,Private,Associates,Never-married,Transport-moving,Not-in-family,White,Male,Low,Low,50.03,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Low,Low,56.41,United-States,1.0
50.39,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.26,United-States,-1.0
53.84,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
54.3,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
50.39,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,44.54,United-States,-1.0
23.2,Private,Associates,Never-married,Craft-repair,Husband,White,Male,Low,Low,51.22,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Associates,Never-married,Other-service,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
54.3,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,56.41,United-States,1.0
54.3,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Male,Low,Low,34.75,United-States,1.0
23.2,Private,Associates,Divorced,Handlers-cleaners,Not-in-family,White,Female,Low,Low,40.89,United-States,-1.0
23.19,Private,Dropout,Never-married,Other-service,Not-in-family,White,Male,Low,Low,27.74,United-States,-1.0
50.39,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,48.65,United-States,-1.0
51.96,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
50.39,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,29.02,United-States,-1.0
43.34,Private,Some-college,Married-civ-spouse,Other-service,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
37.48,Private,Associates,Married-civ-spouse,Adm-clerical,Own-child,White,Female,Low,Low,27.49,United-States,-1.0
50.35,Private,Dropout,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,51.2,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,56.41,United-States,1.0
23.19,Private,Dropout,Divorced,Exec-managerial,Not-in-family,White,Male,Low,Low,51.26,United-States,-1.0
24.02,Private,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Female,Low,Low,51.27,United-States,-1.0
26.68,Private,Associates,Married-civ-spouse,Sales,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.09,Private,Dropout,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,51.26,United-States,-1.0
23.2,Private,Some-college,Never-married,Adm-clerical,Husband,White,Male,Low,Low,51.14,United-States,-1.0
33.67,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
33.68,Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,Low,Low,56.41,United-States,1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
54.27,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,Low,Low,56.41,United-States,1.0
54.3,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
50.38,Self-emp-not-inc,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,29.59,United-States,-1.0
54.3,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,Low,Low,56.41,United-States,1.0
37.51,Private,HS-grad,Divorced,Other-service,Husband,White,Male,Low,Low,31.77,United-States,-1.0
25.06,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,Low,Low,39.73,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,34.75,United-States,1.0
23.2,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,50.92,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,34.85,United-States,1.0
46.31,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,51.08,United-States,-1.0
23.2,Private,Associates,Never-married,Exec-managerial,Not-in-family,White,Male,Low,Low,50.93,United-States,-1.0
50.37,Private,Associates,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,Low,Low,30.95,United-States,-1.0
34.02,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,50.69,United-States,-1.0
23.19,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
23.2,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.2,Private,Dropout,Never-married,Other-service,Not-in-family,White,Male,Low,Low,35.4,United-States,-1.0
23.19,Private,Dropout,Never-married,Craft-repair,Own-child,White,Male,Low,Low,51.2,United-States,-1.0
54.06,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,34.75,United-States,1.0
23.2,Private,Associates,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,48.89,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,56.41,United-States,1.0
33.67,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,34.83,United-States,1.0
50.3,Private,Associates,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
23.27,Self-emp-not-inc,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,33.85,United-States,-1.0
23.21,Self-emp-not-inc,Associates,Never-married,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
54.3,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,34.75,United-States,1.0
50.13,Private,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Own-child,White,Male,Low,Low,37.93,United-States,-1.0
34.69,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Female,Low,Low,51.1,United-States,-1.0
50.39,Private,Some-college,Married-civ-spouse,Other-service,Not-in-family,White,Female,Low,Low,27.97,United-States,-1.0
23.2,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
39.84,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,28.64,United-States,-1.0
29.28,Private,Dropout,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,Low,Low,35.78,United-States,-1.0
46.91,Self-emp-not-inc,Dropout,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,49.21,United-States,-1.0
23.46,Self-emp-not-inc,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.04,United-States,-1.0
23.19,Private,Dropout,Never-married,Other-service,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
28.8,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.13,United-States,-1.0
23.19,Private,Dropout,Never-married,Other-service,Own-child,White,Male,Low,Low,27.66,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
48.59,Private,Dropout,Married-civ-spouse,Other-service,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,28.86,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Female,Low,Low,45.57,United-States,-1.0
50.39,Private,Dropout,Divorced,Craft-repair,Not-in-family,White,Male,Low,Low,29.17,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.38,Private,Associates,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,50.34,United-States,-1.0
23.77,Private,Dropout,Never-married,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
54.3,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,56.41,United-States,1.0
24.86,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,51.26,United-States,-1.0
50.24,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,Low,Low,27.59,United-States,-1.0
23.22,Private,Dropout,Never-married,Other-service,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
23.2,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,37.76,United-States,-1.0
23.19,Private,Dropout,Never-married,Other-service,Own-child,White,Male,Low,Low,27.49,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Sales,Not-in-family,White,Male,Low,Low,35.1,United-States,1.0
33.67,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,34.75,United-States,1.0
47.88,Private,Dropout,Divorced,Other-service,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
54.12,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,34.75,United-States,1.0
23.21,Private,Associates,Married-civ-spouse,Sales,Husband,White,Female,Low,Low,32.42,United-States,-1.0
23.19,Private,Dropout,Never-married,Other-service,Not-in-family,White,Female,Low,Low,44.97,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,30.77,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
33.76,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Female,Low,Low,34.75,United-States,1.0
49.95,Private,Associates,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,48.28,United-States,-1.0
23.2,Private,Associates,Never-married,Prof-specialty,Own-child,White,Male,Low,Low,27.48,United-States,-1.0
26.87,Private,Dropout,Never-married,Other-service,Husband,White,Male,Low,Low,27.48,United-States,-1.0
23.22,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
23.19,Private,Associates,Never-married,Sales,Not-in-family,White,Female,Low,Low,51.22,United-States,-1.0
41.03,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,29.15,United-States,-1.0
23.52,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,50.82,United-States,-1.0
23.9,Self-emp-not-inc,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,49.8,United-States,-1.0
45.81,Private,Dropout,Never-married,Other-service,Husband,White,Male,Low,Low,44.19,United-States,-1.0
50.39,Self-emp-not-inc,Associates,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,50.73,United-States,-1.0
23.29,Private,Associates,Divorced,Craft-repair,Not-in-family,White,Male,Low,Low,27.61,United-States,-1.0
33.67,Private,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,56.41,United-States,1.0
23.19,Private,Dropout,Never-married,Other-service,Not-in-family,White,Female,Low,Low,27.5,United-States,-1.0
45.33,Private,Some-college,Married-civ-spouse,Craft-repair,Own-child,White,Male,Low,Low,50.13,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,56.41,United-States,1.0
54.3,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Male,Low,Low,35.14,United-States,1.0
24.26,Private,Some-college,Never-married,Sales,Husband,White,Male,Low,Low,49.64,United-States,-1.0
42.86,Private,Associates,Never-married,Adm-clerical,Husband,White,Female,Low,Low,27.5,United-States,-1.0
54.3,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,34.75,United-States,1.0
45.35,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,50.39,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Female,Low,Low,51.27,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,54.57,United-States,1.0
50.39,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,46.84,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,47.71,United-States,-1.0
23.2,Private,Dropout,Never-married,Craft-repair,Own-child,White,Male,Low,Low,51.03,United-States,-1.0
50.38,Private,Associates,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,Low,Low,48.68,United-States,-1.0
23.6,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,Low,Low,51.25,United-States,-1.0
23.19,Private,Dropout,Never-married,Sales,Unmarried,White,Female,Low,Low,27.48,United-States,-1.0
33.67,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
50.39,Private,Associates,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,51.26,United-States,-1.0
23.19,Private,Dropout,Never-married,Other-service,Own-child,White,Male,Low,Low,27.48,United-States,-1.0
42.81,Self-emp-not-inc,Associates,Married-civ-spouse,Other-service,Unmarried,White,Female,Low,Low,27.48,United-States,-1.0
50.39,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.38,Self-emp-not-inc,Dropout,Never-married,Prof-specialty,Not-in-family,White,Male,Low,Low,27.54,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,56.41,United-States,1.0
29.41,Private,Associates,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,27.55,United-States,-1.0
50.35,Private,Dropout,Never-married,Craft-repair,Own-child,White,Male,Low,Low,39.81,United-States,-1.0
50.39,Private,Associates,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,38.13,United-States,-1.0
54.3,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,Male,Low,Low,56.41,United-States,1.0
23.2,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
45.54,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.32,Private,Associates,Divorced,Craft-repair,Own-child,White,Male,Low,Low,51.02,United-States,-1.0
54.3,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,Low,Low,34.75,United-States,1.0
49.84,Self-emp-not-inc,Some-college,Never-married,Adm-clerical,Own-child,White,Male,Low,Low,30.63,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,56.41,United-States,1.0
23.19,Private,HS-grad,Never-married,Transport-moving,Husband,White,Female,Low,Low,27.48,United-States,-1.0
23.19,Private,Dropout,Never-married,Other-service,Own-child,White,Male,Low,Low,51.26,United-States,-1.0
25.58,Private,Associates,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,28.83,United-States,-1.0
23.19,Private,Dropout,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Low,Low,51.27,United-States,-1.0
54.25,Local-gov,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,56.41,United-States,1.0
50.37,Private,Associates,Married-civ-spouse,Adm-clerical,Wife,White,Female,Low,Low,51.11,United-States,-1.0
33.67,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Male,Low,Low,56.41,United-States,1.0
33.67,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,34.75,United-States,1.0
25.2,Private,Associates,Never-married,Other-service,Not-in-family,White,Female,Low,Low,27.53,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,56.41,United-States,1.0
33.67,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
23.2,Private,Dropout,Never-married,Sales,Husband,White,Male,Low,Low,27.48,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
46.73,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
50.39,Private,Associates,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
49.97,Self-emp-not-inc,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,27.5,United-States,-1.0
30.54,Private,Dropout,Never-married,Adm-clerical,Husband,White,Male,Low,Low,51.24,United-States,-1.0
30.27,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.26,United-States,-1.0
54.3,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,56.41,United-States,1.0
23.24,Self-emp-not-inc,Associates,Married-civ-spouse,Sales,Husband,White,Female,Low,Low,27.48,United-States,-1.0
23.2,Private,Some-college,Never-married,Transport-moving,Own-child,White,Male,Low,Low,27.48,United-States,-1.0
50.32,Private,Associates,Never-married,Craft-repair,Own-child,White,Male,Low,Low,50.65,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,51.26,United-States,-1.0
28.02,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,27.49,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Female,Low,Low,56.41,United-States,1.0
33.67,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,34.75,United-States,1.0
29.44,Self-emp-not-inc,Some-college,Never-married,Other-service,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
23.3,Private,Dropout,Never-married,Other-service,Unmarried,White,Female,Low,Low,27.48,United-States,-1.0
23.45,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,31.65,United-States,-1.0
23.19,Private,Dropout,Never-married,Sales,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,28.89,United-States,-1.0
34.9,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
23.19,Private,Associates,Never-married,Prof-specialty,Not-in-family,White,Male,Low,Low,27.85,United-States,-1.0
54.3,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,34.9,United-States,1.0
54.3,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,56.41,United-States,1.0
25.97,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,27.48,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.49,United-States,-1.0
50.39,Self-emp-not-inc,Dropout,Divorced,Machine-op-inspct,Not-in-family,White,Male,Low,Low,27.49,United-States,-1.0
23.19,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,Low,Low,41.73,United-States,-1.0
26.2,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Dropout,Never-married,Other-service,Not-in-family,White,Female,Low,Low,51.25,United-States,-1.0
23.19,Self-emp-not-inc,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
33.67,Private,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,Low,Low,56.41,United-States,1.0
23.19,Private,Associates,Never-married,Prof-specialty,Own-child,White,Male,Low,Low,27.49,United-States,-1.0
43.87,Private,Associates,Never-married,Sales,Not-in-family,White,Female,Low,Low,28.66,United-States,-1.0
23.19,Private,Dropout,Never-married,Other-service,Husband,White,Male,Low,Low,27.85,United-States,-1.0
54.3,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
