age,workclass,education,marital,occupation,relationship,race,sex,capital_gain,capital_loss,hr_per_week,country,income
23.2,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
47.95,Self-emp-not-inc,Dropout,Never-married,Adm-clerical,Husband,White,Male,Low,Low,27.48,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,27.48,United-States,-1.0
50.38,Private,Dropout,Divorced,Craft-repair,Husband,White,Male,Low,Low,47.24,United-States,-1.0
33.67,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Male,Low,Low,34.75,United-States,1.0
33.67,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
34.93,Private,Associates,Never-married,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,27.48,United-States,-1.0
45.67,Private,Dropout,Married-civ-spouse,Other-service,Other-relative,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Husband,White,Male,Low,Low,51.27,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Male,Low,Low,56.41,United-States,1.0
30.35,Private,Dropout,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,51.08,United-States,-1.0
50.39,Self-emp-not-inc,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,27.48,United-States,-1.0
23.19,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,Low,Low,48.58,United-States,-1.0
50.39,Private,Associates,Never-married,Prof-specialty,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Own-child,White,Male,Low,Low,27.48,United-States,-1.0
39.87,Private,Dropout,Never-married,Adm-clerical,Wife,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Dropout,Divorced,Adm-clerical,Unmarried,White,Female,Low,Low,27.48,United-States,-1.0
23.43,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,51.27,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,34.75,United-States,1.0
54.3,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,34.77,United-States,1.0
50.36,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
50.38,Self-emp-not-inc,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,51.21,United-States,-1.0
23.2,Self-emp-not-inc,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
36.5,Private,Dropout,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,30.15,United-States,-1.0
33.67,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
33.91,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
23.32,Private,Associates,Divorced,Craft-repair,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
24.53,Self-emp-not-inc,Dropout,Never-married,Sales,Husband,White,Male,Low,Low,27.48,United-States,-1.0
33.67,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,Low,Low,56.41,United-States,1.0
39.41,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.26,United-States,-1.0
41.79,Private,Associates,Divorced,Sales,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
33.67,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,Low,Low,56.41,United-States,1.0
50.39,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,46.31,United-States,-1.0
34.64,Local-gov,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,53.49,United-States,1.0
54.3,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
23.42,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,29.42,United-States,-1.0
33.67,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Female,Low,Low,34.75,United-States,1.0
23.19,Private,Dropout,Never-married,Other-service,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
50.38,Private,Associates,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.23,Private,Associates,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Own-child,White,Male,Low,Low,27.48,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,28.82,United-States,-1.0
33.67,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Male,Low,Low,56.41,United-States,1.0
23.19,Private,Associates,Never-married,Other-service,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
23.19,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.26,United-States,-1.0
54.3,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,56.41,United-States,1.0
23.19,Private,Dropout,Never-married,Exec-managerial,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
33.67,Local-gov,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,56.41,United-States,1.0
23.21,Private,Dropout,Married-civ-spouse,Adm-clerical,Wife,White,Male,Low,Low,33.67,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
23.26,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Associates,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
49.93,Private,Dropout,Divorced,Adm-clerical,Husband,White,Female,Low,Low,27.48,United-States,-1.0
50.15,Private,Associates,Never-married,Craft-repair,Husband,White,Female,Low,Low,51.27,United-States,-1.0
33.67,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,56.41,United-States,1.0
23.44,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,27.48,United-States,-1.0
23.52,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
23.73,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
50.19,Private,Associates,Never-married,Craft-repair,Not-in-family,White,Female,Low,Low,43.9,United-States,-1.0
23.22,Private,Associates,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Dropout,Never-married,Machine-op-inspct,Own-child,White,Male,Low,Low,27.48,United-States,-1.0
23.29,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,27.48,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
33.67,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,53.72,United-States,1.0
50.06,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
49.97,Private,Dropout,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,27.48,United-States,-1.0
50.34,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,28.27,United-States,-1.0
33.67,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
50.39,Private,Dropout,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,51.27,United-States,-1.0
33.67,Private,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
50.39,Private,HS-grad,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,34.75,United-States,1.0
50.38,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,27.81,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
23.19,Private,Associates,Married-civ-spouse,Sales,Own-child,White,Male,Low,Low,51.27,United-States,-1.0
49.61,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,56.41,United-States,1.0
23.19,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,33.82,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,Low,Low,56.41,United-States,1.0
50.33,Private,Dropout,Divorced,Craft-repair,Unmarried,White,Female,Low,Low,27.48,United-States,-1.0
50.22,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,51.12,United-States,-1.0
25.4,Private,Associates,Never-married,Other-service,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,27.83,United-States,-1.0
23.19,Private,Dropout,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,51.27,United-States,-1.0
54.3,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
37.75,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,27.48,United-States,-1.0
30.19,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,31.39,United-States,-1.0
23.19,Private,Dropout,Never-married,Other-service,Husband,White,Male,Low,Low,27.48,United-States,-1.0
23.19,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
53.68,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,34.76,United-States,1.0
33.67,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,Low,Low,56.38,United-States,1.0
33.67,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Male,Low,Low,34.75,United-States,1.0
33.67,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
41.78,Self-emp-not-inc,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,29.01,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,27.48,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
50.39,Self-emp-not-inc,Dropout,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,56.41,United-States,1.0
50.39,Private,Dropout,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,51.16,United-States,-1.0
33.67,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.39,United-States,1.0
33.67,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,56.41,United-States,1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
50.39,Self-emp-not-inc,Associates,Married-civ-spouse,Craft-repair,Husband,White,Female,Low,Low,51.27,United-States,-1.0
23.2,Private,Dropout,Never-married,Craft-repair,Husband,White,Male,Low,Low,27.49,United-States,-1.0
23.19,Private,Associates,Never-married,Sales,Not-in-family,White,Male,Low,Low,51.16,United-States,-1.0
23.19,Private,Dropout,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,51.26,United-States,-1.0
23.19,Private,Some-college,Never-married,Sales,Own-child,White,Male,Low,Low,27.48,United-States,-1.0
50.39,Private,Dropout,Never-married,Sales,Husband,White,Male,Low,Low,49.61,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,56.41,United-States,1.0
33.67,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,56.41,United-States,1.0
49.54,Self-emp-not-inc,Dropout,Never-married,Craft-repair,Own-child,White,Male,Low,Low,27.48,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Dropout,Never-married,Other-service,Unmarried,White,Female,Low,Low,27.48,United-States,-1.0
50.2,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,28.09,United-States,-1.0
23.2,Private,Dropout,Married-civ-spouse,Other-service,Own-child,White,Male,Low,Low,30.55,United-States,-1.0
25.91,Private,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,27.48,United-States,-1.0
23.19,Private,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,27.48,United-States,-1.0
33.67,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,56.41,United-States,1.0
23.19,Private,Associates,Divorced,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Associates,Never-married,Prof-specialty,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
33.67,Self-emp-inc,Associates,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
33.67,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,56.41,United-States,1.0
23.19,Private,Dropout,Married-civ-spouse,Sales,Other-relative,White,Male,Low,Low,51.11,United-States,-1.0
50.39,Private,Associates,Never-married,Adm-clerical,Husband,White,Female,Low,Low,50.23,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,27.56,United-States,-1.0
23.19,Private,Some-college,Married-civ-spouse,Other-service,Not-in-family,White,Male,Low,Low,51.24,United-States,-1.0
54.3,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,38.42,United-States,1.0
50.39,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,51.26,United-States,-1.0
23.2,Private,Associates,Married-civ-spouse,Sales,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
50.37,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,27.51,United-States,-1.0
45.85,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,35.05,United-States,-1.0
50.38,Private,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.2,Private,Dropout,Never-married,Craft-repair,Unmarried,White,Female,Low,Low,51.26,United-States,-1.0
33.67,Private,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
50.39,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,51.27,United-States,-1.0
54.3,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
50.39,Self-emp-not-inc,Dropout,Never-married,Craft-repair,Not-in-family,White,Female,Low,Low,28.45,United-States,-1.0
23.21,Private,Dropout,Never-married,Other-service,Own-child,White,Male,Low,Low,27.52,United-States,-1.0
23.19,Private,Dropout,Never-married,Other-service,Not-in-family,White,Male,Low,Low,49.12,United-States,-1.0
47.59,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,45.7,United-States,-1.0
50.38,Private,Dropout,Never-married,Adm-clerical,Husband,White,Female,Low,Low,51.13,United-States,-1.0
43.12,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,29.92,United-States,-1.0
23.19,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,Male,Low,Low,34.75,United-States,1.0
54.3,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Female,Low,Low,34.75,United-States,1.0
23.64,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,37.55,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
26.58,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,47.0,United-States,-1.0
23.2,Private,Some-college,Never-married,Craft-repair,Husband,White,Male,Low,Low,51.24,United-States,-1.0
33.67,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,34.75,United-States,1.0
54.3,Private,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
33.67,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,56.41,United-States,1.0
50.36,Self-emp-not-inc,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,Low,Low,27.64,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.15,United-States,-1.0
50.39,Self-emp-not-inc,Associates,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,Low,Low,46.72,United-States,-1.0
50.39,Self-emp-not-inc,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,27.54,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,34.75,United-States,1.0
50.39,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
33.67,Private,Bachelors,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
50.15,Self-emp-not-inc,Associates,Never-married,Craft-repair,Unmarried,White,Female,Low,Low,27.58,United-States,-1.0
45.75,Private,Associates,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,51.23,United-States,-1.0
50.39,Private,Dropout,Divorced,Other-service,Husband,White,Male,Low,Low,27.48,United-States,-1.0
23.34,Private,HS-grad,Separated,Prof-specialty,Not-in-family,White,Female,Low,Low,51.09,United-States,-1.0
23.53,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,27.97,United-States,-1.0
33.67,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,34.85,United-States,1.0
50.26,Private,Dropout,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
50.38,Private,Associates,Never-married,Sales,Not-in-family,White,Female,Low,Low,49.51,United-States,-1.0
42.03,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.26,United-States,-1.0
50.39,Self-emp-not-inc,Associates,Divorced,Adm-clerical,Unmarried,White,Female,Low,Low,27.48,United-States,-1.0
23.19,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,51.25,United-States,-1.0
23.53,Self-emp-not-inc,Some-college,Never-married,Adm-clerical,Own-child,White,Male,Low,Low,28.17,United-States,-1.0
23.27,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Female,Low,Low,56.41,United-States,1.0
50.11,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,27.48,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
25.08,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.49,United-States,-1.0
23.19,Private,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,28.0,United-States,-1.0
28.35,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,37.05,United-States,-1.0
50.39,Self-emp-not-inc,Dropout,Divorced,Other-service,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
50.04,Private,Dropout,Never-married,Adm-clerical,Husband,White,Female,Low,Low,27.5,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,51.27,United-States,-1.0
33.67,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
50.39,Private,Some-college,Married-civ-spouse,Sales,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
33.67,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,56.41,United-States,1.0
54.3,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
33.67,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,34.75,United-States,1.0
50.39,Private,Associates,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,27.48,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
33.67,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Male,Low,Low,56.41,United-States,1.0
42.05,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,47.85,United-States,-1.0
23.19,Private,Associates,Never-married,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,34.75,United-States,1.0
23.19,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,51.25,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,28.2,United-States,-1.0
23.19,Private,Dropout,Never-married,Other-service,Own-child,White,Male,Low,Low,27.5,United-States,-1.0
36.31,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,50.98,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Self-emp-not-inc,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,30.07,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
33.67,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.77,United-States,1.0
49.21,Private,Associates,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,51.23,United-States,-1.0
50.39,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,40.76,United-States,-1.0
50.39,Self-emp-not-inc,Dropout,Never-married,Adm-clerical,Husband,White,Male,Low,Low,27.52,United-States,-1.0
50.39,Private,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,Low,Low,29.43,United-States,-1.0
23.19,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
54.3,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.36,United-States,1.0
23.26,Private,Associates,Divorced,Craft-repair,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
23.27,Private,Associates,Never-married,Other-service,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
23.2,Self-emp-not-inc,Associates,Married-civ-spouse,Craft-repair,Husband,White,Female,Low,Low,27.51,United-States,-1.0
43.43,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
50.13,Private,Associates,Never-married,Sales,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
23.49,Private,Dropout,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,Low,Low,51.27,United-States,-1.0
54.18,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
23.19,Self-emp-not-inc,Associates,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
50.39,Self-emp-not-inc,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.36,Private,Some-college,Divorced,Adm-clerical,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
50.39,Self-emp-not-inc,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.35,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
23.2,Private,Associates,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Female,Low,Low,51.27,United-States,-1.0
50.35,Self-emp-not-inc,Dropout,Divorced,Exec-managerial,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
50.39,Private,Dropout,Never-married,Adm-clerical,Unmarried,White,Male,Low,Low,50.97,United-States,-1.0
23.19,Private,Dropout,Never-married,Craft-repair,Husband,White,Male,Low,Low,45.6,United-States,-1.0
33.67,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Male,Low,Low,56.41,United-States,1.0
47.6,Self-emp-not-inc,Dropout,Never-married,Craft-repair,Unmarried,White,Female,Low,Low,27.48,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Husband,White,Female,Low,Low,27.48,United-States,-1.0
24.52,Private,Dropout,Never-married,Prof-specialty,Own-child,White,Male,Low,Low,51.25,United-States,-1.0
50.39,Private,Some-college,Divorced,Adm-clerical,Husband,White,Female,Low,Low,27.95,United-States,-1.0
50.39,Private,Dropout,Never-married,Adm-clerical,Husband,White,Male,Low,Low,51.27,United-States,-1.0
