age,workclass,education,marital,occupation,relationship,race,sex,capital_gain,capital_loss,hr_per_week,country,income
50.39,Private,Dropout,Married-civ-spouse,Other-service,Unmarried,White,Male,Low,Low,27.48,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
23.19,Private,Associates,Never-married,Exec-managerial,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
27.04,Private,Associates,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,51.25,United-States,-1.0
50.39,Private,Dropout,Never-married,Other-service,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
50.38,Self-emp-not-inc,Associates,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,37.29,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,50.67,United-States,-1.0
50.38,Private,Dropout,Separated,Other-service,Own-child,White,Female,Low,Low,27.59,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,51.23,United-States,-1.0
23.42,Private,Associates,Never-married,Other-service,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
50.39,Self-emp-not-inc,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,27.48,United-States,-1.0
23.78,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,40.27,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
23.24,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
47.56,Self-emp-not-inc,Dropout,Never-married,Other-service,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
26.81,Private,Dropout,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,Low,Low,45.63,United-States,-1.0
24.17,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
50.39,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,37.61,United-States,-1.0
50.39,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
23.35,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,27.48,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
23.2,Self-emp-not-inc,Dropout,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
23.69,Private,Dropout,Never-married,Craft-repair,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
23.2,Private,Dropout,Never-married,Exec-managerial,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
49.84,Self-emp-not-inc,Associates,Divorced,Prof-specialty,Own-child,White,Male,Low,Low,49.25,United-States,-1.0
23.19,Private,Associates,Never-married,Other-service,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,27.48,United-States,-1.0
23.26,Private,Associates,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
33.67,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
50.39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
33.67,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
50.39,Private,Associates,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
38.28,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
54.3,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
50.38,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
47.69,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.24,United-States,-1.0
26.41,Private,Associates,Divorced,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Associates,Never-married,Sales,Husband,White,Male,Low,Low,27.48,United-States,-1.0
54.29,Private,HS-grad,Married-civ-spouse,Sales,Not-in-family,White,Male,Low,Low,34.77,United-States,1.0
23.19,Private,Associates,Never-married,Other-service,Own-child,White,Male,Low,Low,27.48,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,30.96,United-States,-1.0
23.2,Self-emp-not-inc,Associates,Divorced,Adm-clerical,Husband,White,Female,Low,Low,51.27,United-States,-1.0
50.39,Private,Dropout,Never-married,Craft-repair,Husband,White,Female,Low,Low,42.95,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
23.19,Private,Associates,Never-married,Other-service,Own-child,White,Male,Low,Low,28.74,United-States,-1.0
23.21,Private,Associates,Never-married,Sales,Husband,White,Male,Low,Low,27.63,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,56.41,United-States,1.0
36.36,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,27.48,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.26,United-States,-1.0
50.39,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,27.52,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,56.41,United-States,1.0
50.39,Self-emp-not-inc,Dropout,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
23.19,Private,Dropout,Married-spouse-absent,Craft-repair,Own-child,White,Male,Low,Low,27.48,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
23.19,Self-emp-not-inc,Associates,Never-married,Other-service,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
50.39,Self-emp-not-inc,Dropout,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,49.36,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Female,Low,Low,50.72,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Male,Low,Low,34.75,United-States,1.0
54.27,Private,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,Low,Low,56.41,United-States,1.0
50.39,Private,Associates,Married-civ-spouse,Other-service,Not-in-family,White,Male,Low,Low,27.76,United-States,-1.0
26.49,Private,Dropout,Never-married,Adm-clerical,Husband,White,Male,Low,Low,51.12,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,56.41,United-States,1.0
50.39,Self-emp-not-inc,Dropout,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,27.63,United-States,-1.0
50.39,Private,Associates,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,Low,Low,49.91,United-States,-1.0
27.26,Self-emp-not-inc,Dropout,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
23.19,Private,Associates,Never-married,Other-service,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
23.2,Private,Dropout,Never-married,Craft-repair,Not-in-family,White,Female,Low,Low,51.26,United-States,-1.0
23.21,Self-emp-not-inc,Associates,Never-married,Other-service,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,Low,Low,51.27,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,34.75,United-States,1.0
50.39,Self-emp-not-inc,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.2,Private,Dropout,Never-married,Other-service,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
23.21,Private,Dropout,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,27.76,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,Low,Low,56.41,United-States,1.0
50.39,Private,Associates,Married-civ-spouse,Other-service,Husband,White,Female,Low,Low,51.27,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
50.39,Private,Associates,Never-married,Other-service,Husband,White,Male,Low,Low,35.98,United-States,-1.0
23.25,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,40.49,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Wife,White,Female,Low,Low,40.31,United-States,-1.0
50.39,Self-emp-not-inc,Associates,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,Low,Low,51.06,United-States,-1.0
54.27,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,47.69,United-States,-1.0
23.19,Self-emp-not-inc,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.68,United-States,-1.0
49.34,Private,Dropout,Widowed,Craft-repair,Husband,White,Male,Low,Low,28.02,United-States,-1.0
23.19,Private,HS-grad,Never-married,Craft-repair,Husband,White,Male,Low,Low,27.49,United-States,-1.0
50.39,Private,Dropout,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Protective-serv,Husband,White,Male,Low,Low,27.48,United-States,-1.0
50.37,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Dropout,Never-married,Craft-repair,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,43.37,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
43.88,Private,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,27.48,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.53,United-States,-1.0
45.12,Self-emp-not-inc,Associates,Divorced,Sales,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Associates,Never-married,Adm-clerical,Husband,White,Female,Low,Low,27.49,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
23.19,Private,Associates,Never-married,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Self-emp-not-inc,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,27.95,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Male,Low,Low,56.4,United-States,1.0
50.38,Private,Dropout,Married-civ-spouse,Other-service,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
33.67,Federal-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Female,Low,Low,56.41,United-States,1.0
23.19,Private,Dropout,Never-married,Transport-moving,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
23.21,Private,Associates,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
33.67,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Wife,White,Male,Low,Low,56.41,United-States,1.0
23.19,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,27.68,United-States,-1.0
50.39,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,51.25,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,28.3,United-States,-1.0
50.39,Private,Associates,Never-married,Other-service,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
23.19,Private,Associates,Never-married,Other-service,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,50.23,United-States,-1.0
23.21,Private,Associates,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,41.6,United-States,-1.0
50.39,Private,HS-grad,Divorced,Machine-op-inspct,Husband,White,Male,Low,Low,27.48,United-States,-1.0
23.2,Private,Dropout,Never-married,Other-service,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Dropout,Never-married,Exec-managerial,Unmarried,White,Female,Low,Low,29.34,United-States,-1.0
23.19,Private,Associates,Separated,Other-service,Husband,White,Female,Low,Low,27.64,United-States,-1.0
50.39,Self-emp-not-inc,Dropout,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
50.38,Private,HS-grad,Separated,Adm-clerical,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
54.3,Local-gov,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,56.0,United-States,1.0
23.19,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
23.64,Self-emp-not-inc,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.26,United-States,-1.0
33.67,Local-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Low,Low,34.75,United-States,1.0
23.28,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
35.93,Private,Associates,Never-married,Adm-clerical,Husband,White,Male,Low,Low,27.48,United-States,-1.0
54.3,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,56.41,United-States,1.0
23.2,Private,Dropout,Divorced,Adm-clerical,Own-child,White,Female,Low,Low,31.01,United-States,-1.0
23.57,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Dropout,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
54.3,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Female,Low,Low,34.75,United-States,1.0
50.39,Self-emp-not-inc,Associates,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Self-emp-not-inc,Dropout,Widowed,Craft-repair,Wife,White,Male,Low,Low,51.27,United-States,-1.0
50.17,Self-emp-not-inc,Associates,Never-married,Prof-specialty,Not-in-family,White,Male,Low,Low,27.52,United-States,-1.0
23.19,Private,Associates,Never-married,Craft-repair,Own-child,White,Male,Low,Low,27.48,United-States,-1.0
23.21,Self-emp-not-inc,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,27.48,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,34.75,United-States,1.0
54.3,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,56.41,United-States,1.0
33.67,Self-emp-inc,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Female,Low,Low,34.75,United-States,1.0
54.3,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
50.38,Private,Dropout,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,28.36,United-States,-1.0
35.18,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.21,United-States,-1.0
35.43,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,34.75,United-States,1.0
50.39,Private,Dropout,Never-married,Craft-repair,Husband,White,Male,Low,Low,27.87,United-States,-1.0
33.67,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,56.41,United-States,1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
50.39,Self-emp-not-inc,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,31.53,United-States,-1.0
23.19,Self-emp-not-inc,Dropout,Divorced,Craft-repair,Husband,White,Male,Low,Low,27.72,United-States,-1.0
34.23,Private,Dropout,Never-married,Craft-repair,Unmarried,White,Female,Low,Low,51.27,United-States,-1.0
33.67,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Female,Low,Low,56.41,United-States,1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,27.52,United-States,-1.0
50.39,Self-emp-not-inc,Associates,Divorced,Prof-specialty,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
50.18,Private,Associates,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,27.67,United-States,-1.0
33.7,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,37.13,United-States,1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,31.4,United-States,-1.0
33.67,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
23.19,Self-emp-not-inc,Dropout,Separated,Other-service,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
23.19,Self-emp-not-inc,Associates,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,28.71,United-States,-1.0
50.39,Private,Dropout,Separated,Adm-clerical,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
33.67,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,34.75,United-States,1.0
54.3,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
50.39,Private,Dropout,Never-married,Adm-clerical,Husband,White,Female,Low,Low,51.27,United-States,-1.0
23.3,Private,Dropout,Never-married,Craft-repair,Husband,White,Male,Low,Low,27.48,United-States,-1.0
40.6,Private,Associates,Married-civ-spouse,Prof-specialty,Own-child,White,Male,Low,Low,47.59,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,27.49,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
54.3,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,56.41,United-States,1.0
50.39,Private,Dropout,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,Low,Low,50.99,United-States,-1.0
40.74,Private,Associates,Never-married,Other-service,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
23.19,Private,Associates,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
50.09,Private,Associates,Widowed,Sales,Not-in-family,White,Male,Low,Low,45.75,United-States,-1.0
50.39,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Own-child,White,Male,Low,Low,27.48,United-States,-1.0
50.38,Private,Dropout,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,51.26,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
50.39,Private,Associates,Never-married,Craft-repair,Husband,White,Female,Low,Low,51.27,United-States,-1.0
32.36,Private,Dropout,Divorced,Machine-op-inspct,Husband,White,Male,Low,Low,27.48,United-States,-1.0
23.32,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,34.75,United-States,1.0
33.67,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,56.41,United-States,1.0
50.39,Private,Dropout,Separated,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
33.67,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
41.36,Private,Dropout,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Dropout,Never-married,Craft-repair,Husband,White,Male,Low,Low,27.48,United-States,-1.0
50.39,Private,Associates,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
23.2,Private,Dropout,Never-married,Sales,Own-child,White,Male,Low,Low,27.48,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Female,Low,Low,27.48,United-States,-1.0
50.39,Self-emp-not-inc,Associates,Married-civ-spouse,Other-service,Husband,White,Female,Low,Low,51.27,United-States,-1.0
50.35,Private,Associates,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
50.39,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.76,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,51.21,United-States,-1.0
49.55,Private,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,Low,Low,56.41,United-States,1.0
23.19,Self-emp-not-inc,Associates,Divorced,Craft-repair,Own-child,White,Female,Low,Low,27.49,United-States,-1.0
50.39,Self-emp-not-inc,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.25,United-States,-1.0
23.19,Private,Dropout,Married-spouse-absent,Craft-repair,Husband,White,Male,Low,Low,27.48,United-States,-1.0
54.3,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,56.41,United-States,1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Husband,White,Female,Low,Low,51.27,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,50.52,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,27.93,United-States,-1.0
23.42,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,47.58,United-States,-1.0
50.39,Private,Associates,Divorced,Other-service,Unmarried,White,Female,Low,Low,51.27,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
50.39,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
23.19,Private,Dropout,Separated,Other-service,Not-in-family,White,Female,Low,Low,29.7,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
23.19,Private,Dropout,Never-married,Sales,Wife,White,Male,Low,Low,27.48,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,51.27,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
33.67,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,56.41,United-States,1.0
33.67,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
50.39,Private,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,50.36,United-States,-1.0
32.7,Private,Dropout,Never-married,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
47.86,Private,Associates,Never-married,Adm-clerical,Wife,White,Male,Low,Low,27.51,United-States,-1.0
31.48,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,28.04,United-States,-1.0
33.67,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Male,Low,Low,34.75,United-States,1.0
54.3,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
50.39,Self-emp-not-inc,Associates,Never-married,Prof-specialty,Not-in-family,White,Male,Low,Low,28.24,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Female,Low,Low,51.27,United-States,-1.0
50.39,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Associates,Never-married,Craft-repair,Unmarried,White,Male,Low,Low,31.73,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Husband,White,Male,Low,Low,27.48,United-States,-1.0
50.39,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,51.27,United-States,-1.0
33.69,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,56.41,United-States,1.0
50.38,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,27.48,United-States,-1.0
23.38,Private,Dropout,Never-married,Other-service,Not-in-family,White,Male,Low,Low,50.84,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Female,Low,Low,34.75,United-States,1.0
50.39,Private,Dropout,Never-married,Prof-specialty,Husband,White,Male,Low,Low,35.02,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
54.3,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Female,Low,Low,56.41,United-States,1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
